Name;Acronym;State Acronym;Institution Type;Level_1;Level_2;Level_3
Faculdade de Sistemas de Informação de São Sebastião do Paraíso;SISTEMAS;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Sorriso;FAIS;MT;universidade e instâncias ligadas à universidades;;;
Faculdade de Talentos Humanos;FACTHUS;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia Camões;FATEC;PR;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia Cenacap;CENACAP;DF;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia da Amazônia;FAZ;PA;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia de Minas Gerais;FATEMG;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia de Ponta Porã;FATEP;MS;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia de São Vicente;FATEF;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia do Piauí;FATEPI;PI;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia e Ciências;FTC SALVADOR;BA;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia e Ciências de Feira de Santana;FTC;BA;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia e Ciências de Itabuna;FTC;BA;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia e Ciências de Jequié;FTC;BA;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia e Ciências de Vitória da Conquista;FTC;BA;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia Egídio José da Silva;FATEGIDIO;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia Empresarial;FTE;BA;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia Intensiva;FATECI;CE;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia Ipuc;FATIPUC;RS;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia Novo Rumo;;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia Saint Pastous;FSP;RS;universidade e instâncias ligadas à universidades;;;
Faculdade de Teixeira de Freitas;FACTEF;BA;universidade e instâncias ligadas à universidades;;;
Faculdade de Telêmaco Borba;FATEB;PR;universidade e instâncias ligadas à universidades;;;
Faculdade de Tupi Paulista;CESTUPI;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Turismo de Caratinga;FATUR;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Turismo de Nova Andradina;FATUR;MS;universidade e instâncias ligadas à universidades;;;
Faculdade de Viçosa;FDV;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Vila Velha;UNIVILA;ES;universidade e instâncias ligadas à universidades;;;
Faculdade de Vinhedo;FV;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Vitória;UVV Vitória;ES;universidade e instâncias ligadas à universidades;;;
Faculdade Decisão;FADEC;SC;universidade e instâncias ligadas à universidades;;;
Faculdade Decisão;FADE;PE;universidade e instâncias ligadas à universidades;;;
Faculdade Dehoniana;DEHONIANA;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Del Rey;FDR;MG;universidade e instâncias ligadas à universidades;;;
Faculdade Delta;FacDelta;BA;universidade e instâncias ligadas à universidades;;;
Faculdade Diadema;FAD;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Dinâmica das Cataratas;UDC;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Divinópolis;FACED;MG;universidade e instâncias ligadas à universidades;;;
Faculdade do Acre;FAC;AC;universidade e instâncias ligadas à universidades;;;
Faculdade do Agreste de Pernambuco;FAAPE;PE;universidade e instâncias ligadas à universidades;;;
Faculdade do Amapá;FAMAP;AP;universidade e instâncias ligadas à universidades;;;
Faculdade do Amazonas;IAES;AM;universidade e instâncias ligadas à universidades;;;
Faculdade do Baixo Parnaíba;FAP;MA;universidade e instâncias ligadas à universidades;;;
Faculdade do Centro Leste;UCL;ES;universidade e instâncias ligadas à universidades;;;
Faculdade do Clube Náutico Mogiano;FCNM;SP;universidade e instâncias ligadas à universidades;;;
Faculdade do Descobrimento;FACDESCO;BA;universidade e instâncias ligadas à universidades;;;
Faculdade do Espírito Santo;UNES;ES;universidade e instâncias ligadas à universidades;;;
Faculdade do Futuro;FAF;MG;universidade e instâncias ligadas à universidades;;;
Faculdade do Guarujá;FAG;SP;universidade e instâncias ligadas à universidades;;;
Faculdade do Instituto Brasil;FIBRA;GO;universidade e instâncias ligadas à universidades;;;
Faculdade do Instituto Nacional de Pós-Graduação de Campinas;Fac. INPG - Campinas;SP;universidade e instâncias ligadas à universidades;;;
Faculdade do Instituto Nacional de Pós-Graduação de São José dos Campos;Faculdade INPG - SJC;SP;universidade e instâncias ligadas à universidades;;;
Faculdade do Interior Paulista;FIP;SP;universidade e instâncias ligadas à universidades;;;
Faculdade do Litoral Catarinense;FLC;SC;universidade e instâncias ligadas à universidades;;;
Faculdade do Litoral Paranaense;FLP;PR;universidade e instâncias ligadas à universidades;;;
Faculdade do Litoral Sul Paulista;FALS;SP;universidade e instâncias ligadas à universidades;;;
Faculdade do Maranhão;FACAM-MA;MA;universidade e instâncias ligadas à universidades;;;
Faculdade do Noroeste de Minas;FINOM;MG;universidade e instâncias ligadas à universidades;;;
Faculdade do Noroeste Paranaense;FANP;PR;universidade e instâncias ligadas à universidades;;;
Faculdade do Norte Novo de Apucarana;FACNOPAR;PR;universidade e instâncias ligadas à universidades;;;
Faculdade do Norte Pioneiro;FANORPI;PR;universidade e instâncias ligadas à universidades;;;
Faculdade do Pará;FAP;PA;universidade e instâncias ligadas à universidades;;;
Faculdade do Seridó;FAS;RN;universidade e instâncias ligadas à universidades;;;
Faculdade do Sertão;UESSBA;BA;universidade e instâncias ligadas à universidades;;;
Faculdade do Sudeste Goiano;FASUG;GO;universidade e instâncias ligadas à universidades;;;
Faculdade do Sul;FACSUL;BA;universidade e instâncias ligadas à universidades;;;
Faculdade do Sul da Bahia;FASB;BA;universidade e instâncias ligadas à universidades;;;
Faculdade do Sul de Mato Grosso;FACSUL;MT;universidade e instâncias ligadas à universidades;;;
Faculdade do Tapajós;FAT;PA;universidade e instâncias ligadas à universidades;;;
Faculdade do Vale do Ipojuca;FAVIP;PE;universidade e instâncias ligadas à universidades;;;
Faculdade do Vale do Itajaí Mirim;FAVIM;SC;universidade e instâncias ligadas à universidades;;;
Faculdade do Vale do Itapecurú;FAI;MA;universidade e instâncias ligadas à universidades;;;
Faculdade do Vale do Jaguaribe;FVJ;CE;universidade e instâncias ligadas à universidades;;;
Faculdade Dois de Julho;F2J;BA;universidade e instâncias ligadas à universidades;;;
Faculdade Dom Alberto;FDA;RS;universidade e instâncias ligadas à universidades;;;
Faculdade Dom Bosco;DOM BOSCO;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Dom Bosco;FDB;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Dom Bosco de Goioerê;FDBG;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Dom Bosco de Porto Alegre;FDB;RS;universidade e instâncias ligadas à universidades;;;
Faculdade Dom Bosco de Ubiratã;Dom Bosco;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Dom Pedro II;FDPII;BA;universidade e instâncias ligadas à universidades;;;
Faculdade dos Cerrados Piauienses;FCP;PI;universidade e instâncias ligadas à universidades;;;
Faculdade dos Guararapes;FG;PE;universidade e instâncias ligadas à universidades;;;
Faculdade dos Imigrantes - Fai;FAI;RS;universidade e instâncias ligadas à universidades;;;
Faculdade Doutor Francisco Maeda;FAFRAM;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Doutor Leocádio José Correia;FALEC;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Eça de Queiros;FACEQ;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Editora Nacional;FAENAC;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Educação Física de Passos;FADEF;MG;universidade e instâncias ligadas à universidades;;;
Faculdade Educacional da Lapa;FAEL;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Educacional de Arapoti;FATI;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Educacional de Araucária;FACEAR;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Educacional de Colombo;FAEC;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Educacional de Cornélio Procópio;FACED;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Educacional de Dois Vizinhos;FAED;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Educacional de Medianeira;FACEMED;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Educacional de Ponta Grossa;UNIÃO;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Eduvale de Avaré;EDUVALE;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Empresarial de Chapecó;FAEM;SC;universidade e instâncias ligadas à universidades;;;
Faculdade Energia de Administração e Negócios;Fean;SC;universidade e instâncias ligadas à universidades;;;
Faculdade ENIAC;ENIAC;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Equipe;FAE;RS;universidade e instâncias ligadas à universidades;;;
Faculdade Ernesto Riscali;FAER;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Escritor Osman da Costa Lins;FACOL;PE;universidade e instâncias ligadas à universidades;;;
Faculdade Espírito Santense;UNICAPE;ES;universidade e instâncias ligadas à universidades;;;
Faculdade Espírito Santense de Ciências Jurídicas;PIO XII - DIR;ES;universidade e instâncias ligadas à universidades;;;
Faculdade Estácio de Sá de Belo Horizonte;FESBH;MG;universidade e instâncias ligadas à universidades;;;
Faculdade Estácio de Sá de Campo Grande;FESCG;MS;universidade e instâncias ligadas à universidades;;;
Faculdade Estácio de Sá de Goiás;FAGO;GO;universidade e instâncias ligadas à universidades;;;
Faculdade Estácio de Sá de Juiz de Fora;FESJF;MG;universidade e instâncias ligadas à universidades;;;
Faculdade Estácio de Sá de Ourinhos;FAESO;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Estácio de Sá de Santa Catarina;FESSC;SC;universidade e instâncias ligadas à universidades;;;
Faculdade Estácio de Sá de Vila Velha;FESVV;ES;universidade e instâncias ligadas à universidades;;;
Faculdade Estácio de Sá de Vitória;FESV;ES;universidade e instâncias ligadas à universidades;;;
Faculdade Estadual de Ciências e Letras de Campo Mourão;FECILCAM;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Estadual de Ciências Econômicas de Apucarana;FECEA;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Estadual de Direito do Norte Pioneiro;FUNDINOPI;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Estadual de Educação Ciências e Letras de Paranavaí;FAFIPA;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Estadual de Educação Física de Jacarezinho;FAEFIJA;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Estadual de Filosofia Ciências e Letras de Cornélio Procópio;FAFICOP;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Estadual de Filosofia Ciências e Letras de Jacarezinho;FAFIJA;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Estadual de Filosofia Ciências Letras União da Vitória;FAFI;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Estadual de Filosofia, Ciências e Letras de Paranaguá;FAFIPAR;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Euro-Panamericana de Humanidades e Tecnologias;EUROPAN;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Européia de Administração e Marketing;FEPAM;PE;universidade e instâncias ligadas à universidades;;;
Faculdade Evangélica;FE;DF;universidade e instâncias ligadas à universidades;;;
Faculdade Evangélica de Salvador;FACESA;BA;universidade e instâncias ligadas à universidades;;;
Faculdade Evangélica do Paraná;FEPAR;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Evolução;FAEV;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Evolutivo;FACE;CE;universidade e instâncias ligadas à universidades;;;
Faculdade Exponencial;FIE;SC;universidade e instâncias ligadas à universidades;;;
Faculdade FACCAT;FACCAT;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Fapan;FAPAN;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Farias Brito;FFB;CE;universidade e instâncias ligadas à universidades;;;
Faculdade Fernão Dias;FAFE;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Figueiredo Costa - Fic;;AL;universidade e instâncias ligadas à universidades;;;
Faculdade Flamingo;FAFLA;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Fleming;SEF;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Franciscana;FF;SC;universidade e instâncias ligadas à universidades;;;
Faculdade Frassinetti do Recife;FAFIRE;PE;universidade e instâncias ligadas à universidades;;;
Faculdade Frutal;FAF;MG;universidade e instâncias ligadas à universidades;;;
Faculdade Fucape;FUCAPE;ES;universidade e instâncias ligadas à universidades;;;
Faculdade Gama e Souza;FGS;RJ;universidade e instâncias ligadas à universidades;;;
Faculdade Gennari e Peartree;FGP;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Geremário Dantas;SFNSC;RJ;universidade e instâncias ligadas à universidades;;;
Faculdade Global de Umuarama;FGU;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Guaianás;FAG;SP;universidade e instâncias ligadas à universidades;;;
Faculdade Guairacá;FAG;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Guaraí;FAG;TO;universidade e instâncias ligadas à universidades;;;
Faculdade Harpa de Cascavel;ITECNE;PR;universidade e instâncias ligadas à universidades;;;
Faculdade Hélio Rocha;FHR;BA;universidade e instâncias ligadas à universidades;;;
